Ivan Johnson	31	New York	Candidate A	Female
Bob Brown	42	New York	Candidate E	Male
Carol Brown	51	New York	Candidate D	Female
Dave Smith	42	New York	Candidate A	Female
Grace Jones	63	New York	Candidate E	Female
Grace Williams	41	New York	Candidate D	Male
Heidi Miller	52	New York	Candidate E	Female
Heidi Taylor	25	New York	Candidate A	Male
Bob Smith	48	New York	Candidate A	Male
Judy Smith	27	New York	Candidate C	Female
Dave Taylor	22	New York	Candidate D	Male
Carol Davis	50	New York	Candidate C	Female
Frank Brown	28	New York	Candidate E	Male
Heidi Miller	53	New York	Candidate C	Male
Frank Brown	68	New York	Candidate A	Male
Heidi Smith	64	New York	Candidate B	Female
Heidi Smith	61	New York	Candidate C	Male
Bob Williams	68	New York	Candidate C	Female
Heidi Smith	47	New York	Candidate C	Female
Bob Miller	61	New York	Candidate E	Male
Frank Smith	24	New York	Candidate E	Male
Heidi Brown	51	New York	Candidate A	Female
Eve Williams	64	New York	Candidate E	Male
Eve Johnson	64	New York	Candidate E	Male
Frank Johnson	62	New York	Candidate C	Male
Judy Miller	39	New York	Candidate E	Male
Ivan Davis	62	New York	Candidate D	Male
Judy Smith	64	New York	Candidate C	Female
Ivan Davis	18	New York	Candidate E	Female
Judy Jones	65	New York	Candidate A	Male
Ivan Johnson	53	New York	Candidate A	Female
Carol Miller	40	New York	Candidate D	Male
Eve Taylor	26	New York	Candidate B	Male
Eve Williams	57	New York	Candidate A	Male
Frank Smith	19	New York	Candidate C	Male
Judy Taylor	40	New York	Candidate D	Female
Judy Davis	51	New York	Candidate B	Male
Grace Wilson	21	New York	Candidate B	Female
Heidi Davis	69	New York	Candidate A	Male
Ivan Davis	21	New York	Candidate C	Female
Bob Smith	68	New York	Candidate E	Male
Eve Williams	18	New York	Candidate A	Male
Frank Smith	45	New York	Candidate D	Male
Frank Wilson	47	New York	Candidate A	Male
Grace Jones	37	New York	Candidate C	Female
Frank Wilson	65	New York	Candidate C	Female
Carol Taylor	65	New York	Candidate E	Female
Frank Brown	66	New York	Candidate D	Male
Frank Jones	27	New York	Candidate D	Female
Grace Williams	65	New York	Candidate A	Female
Heidi Brown	32	New York	Candidate B	Female
Judy Johnson	23	New York	Candidate C	Male
Heidi Miller	63	New York	Candidate E	Male
Heidi Miller	61	New York	Candidate A	Female
Heidi Williams	33	New York	Candidate B	Female
Carol Williams	61	New York	Candidate A	Female
Grace Moore	41	New York	Candidate D	Female
Judy Brown	64	New York	Candidate D	Male
Heidi Taylor	27	New York	Candidate D	Female
Dave Williams	56	New York	Candidate E	Female
Frank Taylor	59	New York	Candidate E	Male
Carol Taylor	53	New York	Candidate E	Female
Eve Moore	23	New York	Candidate D	Male
Eve Taylor	53	New York	Candidate C	Male
Alice Miller	29	New York	Candidate C	Male
Alice Brown	51	New York	Candidate C	Male
Judy Wilson	51	New York	Candidate E	Female
Eve Johnson	20	New York	Candidate A	Female
Frank Taylor	54	New York	Candidate D	Female
Frank Davis	43	New York	Candidate C	Female
Frank Wilson	32	New York	Candidate C	Male
Eve Wilson	62	New York	Candidate B	Male
Carol Wilson	65	New York	Candidate B	Male
Alice Wilson	35	New York	Candidate E	Male
Bob Wilson	24	New York	Candidate E	Female
Grace Smith	45	New York	Candidate C	Female
Carol Brown	29	New York	Candidate A	Male
Judy Williams	23	New York	Candidate B	Male
Heidi Jones	42	New York	Candidate C	Male
Ivan Taylor	19	New York	Candidate D	Male
Dave Brown	48	New York	Candidate C	Male
Carol Miller	50	New York	Candidate E	Male
Grace Brown	18	New York	Candidate B	Female
Bob Moore	48	New York	Candidate D	Male
Eve Johnson	57	New York	Candidate D	Female
Alice Davis	69	New York	Candidate B	Male
Heidi Smith	36	New York	Candidate B	Male
Eve Williams	27	New York	Candidate E	Male
Eve Moore	57	New York	Candidate A	Female
Grace Jones	63	New York	Candidate B	Male
Ivan Johnson	26	New York	Candidate A	Male
Judy Johnson	47	New York	Candidate D	Male
Judy Jones	52	New York	Candidate C	Male
Eve Taylor	56	New York	Candidate D	Female
Heidi Taylor	49	New York	Candidate E	Male
Bob Williams	48	New York	Candidate B	Male
Judy Miller	33	New York	Candidate E	Male
Heidi Taylor	18	New York	Candidate E	Female
Eve Wilson	43	New York	Candidate E	Female
Dave Taylor	29	New York	Candidate B	Female
Judy Taylor	25	New York	Candidate E	Male
Grace Moore	38	New York	Candidate B	Male
Frank Moore	51	New York	Candidate E	Female
Grace Smith	21	New York	Candidate D	Female
Grace Davis	30	New York	Candidate E	Male
Dave Taylor	47	New York	Candidate A	Female
Alice Jones	69	New York	Candidate D	Male
Dave Williams	38	New York	Candidate C	Female
Dave Johnson	42	New York	Candidate A	Female
Frank Williams	22	New York	Candidate C	Female
Heidi Smith	52	New York	Candidate C	Female
Grace Wilson	61	New York	Candidate D	Female
Ivan Brown	45	New York	Candidate D	Female
Grace Jones	50	New York	Candidate A	Female
Alice Williams	41	New York	Candidate A	Male
Dave Smith	56	New York	Candidate D	Male
Bob Davis	48	New York	Candidate A	Female
Judy Moore	53	New York	Candidate A	Male
Eve Johnson	22	New York	Candidate B	Female
Frank Miller	38	New York	Candidate B	Male
Carol Johnson	59	New York	Candidate A	Female
Judy Wilson	54	New York	Candidate A	Female
Bob Taylor	46	New York	Candidate B	Female
Eve Wilson	62	New York	Candidate A	Female
Heidi Davis	18	New York	Candidate B	Male
Heidi Wilson	18	New York	Candidate B	Female
Dave Brown	66	New York	Candidate D	Female
Dave Brown	66	New York	Candidate C	Male
Judy Williams	41	New York	Candidate B	Female
Ivan Moore	64	New York	Candidate B	Male
Eve Smith	23	New York	Candidate E	Male
Ivan Williams	54	New York	Candidate D	Female
Judy Miller	28	New York	Candidate A	Female
Grace Moore	31	New York	Candidate B	Male
Grace Brown	21	New York	Candidate E	Male
Grace Davis	18	New York	Candidate E	Male
Ivan Williams	40	New York	Candidate B	Male
Heidi Moore	68	New York	Candidate D	Male
Bob Moore	53	New York	Candidate D	Female
Grace Williams	46	New York	Candidate B	Female
Ivan Moore	18	New York	Candidate E	Female
Grace Miller	19	New York	Candidate A	Female
Carol Miller	36	New York	Candidate A	Female
Carol Wilson	26	New York	Candidate E	Male
Ivan Taylor	69	New York	Candidate D	Male
Dave Taylor	59	New York	Candidate D	Male
Dave Brown	63	New York	Candidate B	Female
Judy Smith	44	New York	Candidate B	Female
Carol Miller	57	New York	Candidate C	Male
Ivan Moore	39	New York	Candidate E	Male
Grace Moore	67	New York	Candidate D	Female
Ivan Smith	45	New York	Candidate B	Male
Eve Jones	27	New York	Candidate D	Male
Heidi Smith	66	New York	Candidate A	Female
Dave Moore	26	New York	Candidate B	Male
Dave Williams	45	New York	Candidate D	Female
Ivan Jones	61	New York	Candidate A	Female
Carol Jones	69	New York	Candidate C	Male
Grace Miller	60	New York	Candidate C	Male
Frank Wilson	62	New York	Candidate D	Male
Carol Miller	37	New York	Candidate A	Female
Eve Wilson	44	New York	Candidate D	Female
Bob Wilson	32	New York	Candidate B	Female
Frank Smith	60	New York	Candidate D	Male
Bob Miller	35	New York	Candidate A	Female
Judy Davis	25	New York	Candidate B	Male
Judy Jones	25	New York	Candidate C	Male
Heidi Williams	24	New York	Candidate E	Male
Heidi Taylor	58	New York	Candidate A	Female
Alice Miller	57	New York	Candidate C	Female
Carol Wilson	65	New York	Candidate B	Female
Eve Miller	25	New York	Candidate D	Female
Bob Williams	52	New York	Candidate B	Female
Heidi Taylor	60	New York	Candidate C	Male
Bob Taylor	45	New York	Candidate B	Male
Dave Miller	19	New York	Candidate C	Male
Carol Brown	42	New York	Candidate C	Male
Grace Williams	50	New York	Candidate C	Female
Carol Williams	61	New York	Candidate B	Female
Ivan Taylor	44	New York	Candidate C	Male
Frank Wilson	47	New York	Candidate E	Male
Eve Smith	41	New York	Candidate E	Female
Carol Davis	64	New York	Candidate E	Male
Judy Miller	33	New York	Candidate D	Male
Carol Taylor	38	New York	Candidate D	Male
Eve Wilson	59	New York	Candidate B	Male
Dave Miller	54	New York	Candidate D	Female
Eve Miller	53	New York	Candidate C	Female
Carol Smith	20	New York	Candidate E	Male
Frank Williams	23	New York	Candidate E	Female
Grace Brown	55	New York	Candidate D	Female
Dave Jones	58	New York	Candidate E	Female
Alice Davis	53	New York	Candidate A	Male
Judy Davis	54	New York	Candidate D	Male
Bob Wilson	53	New York	Candidate E	Female
Carol Miller	24	New York	Candidate B	Male
Carol Taylor	23	New York	Candidate B	Male
Grace Jones	63	New York	Candidate E	Male
Alice Jones	68	New York	Candidate C	Female
Alice Davis	48	New York	Candidate A	Female
Bob Johnson	29	New York	Candidate E	Male
Judy Wilson	65	New York	Candidate C	Male
Frank Moore	20	New York	Candidate B	Female
Grace Smith	18	New York	Candidate B	Female
Ivan Williams	68	New York	Candidate A	Female
Heidi Johnson	57	New York	Candidate A	Male
Dave Wilson	47	New York	Candidate E	Female
Eve Williams	63	New York	Candidate C	Male
Frank Miller	60	New York	Candidate C	Female
Grace Taylor	41	New York	Candidate D	Male
Carol Taylor	69	New York	Candidate D	Male
Dave Williams	61	New York	Candidate B	Male
Judy Smith	21	New York	Candidate A	Female
Alice Wilson	26	New York	Candidate D	Male
Heidi Davis	62	New York	Candidate D	Male
Alice Smith	54	New York	Candidate A	Male
Dave Brown	37	New York	Candidate B	Female
Frank Moore	23	New York	Candidate A	Male
Ivan Davis	31	New York	Candidate D	Female
Bob Brown	52	New York	Candidate A	Male
Frank Davis	50	New York	Candidate B	Female
Bob Miller	26	New York	Candidate A	Female
Frank Taylor	41	New York	Candidate A	Female
Eve Wilson	29	New York	Candidate D	Male
Bob Wilson	68	New York	Candidate C	Male
Bob Taylor	22	New York	Candidate D	Male
Dave Moore	48	New York	Candidate C	Female
Judy Taylor	19	New York	Candidate E	Male
Ivan Wilson	21	New York	Candidate C	Male
Heidi Smith	57	New York	Candidate B	Female
Ivan Brown	47	New York	Candidate A	Male
Grace Smith	37	New York	Candidate E	Female
Carol Wilson	45	New York	Candidate B	Female
Ivan Taylor	57	New York	Candidate D	Male
Heidi Davis	19	New York	Candidate B	Male
Eve Wilson	55	New York	Candidate C	Male
Eve Moore	40	New York	Candidate D	Female
Judy Taylor	52	New York	Candidate E	Female
Frank Wilson	25	New York	Candidate E	Female
Heidi Jones	59	New York	Candidate A	Male
Grace Smith	59	New York	Candidate D	Male
Ivan Williams	63	New York	Candidate B	Female
Judy Davis	52	New York	Candidate D	Female
Frank Miller	65	New York	Candidate C	Male
Ivan Williams	55	New York	Candidate D	Male
Grace Brown	69	New York	Candidate D	Female
Heidi Williams	38	New York	Candidate D	Female
Bob Jones	61	New York	Candidate C	Female
Judy Taylor	59	New York	Candidate E	Female
Alice Miller	46	New York	Candidate A	Male
Grace Davis	32	New York	Candidate E	Male
Ivan Johnson	51	New York	Candidate E	Female
Alice Williams	29	New York	Candidate B	Female
Heidi Davis	32	New York	Candidate A	Female
Heidi Williams	68	New York	Candidate C	Female
Judy Taylor	55	New York	Candidate E	Male
Carol Jones	46	New York	Candidate E	Female
Heidi Johnson	42	New York	Candidate B	Female
Judy Taylor	59	New York	Candidate C	Female
Heidi Brown	57	New York	Candidate A	Male
Judy Smith	31	New York	Candidate B	Female
Frank Jones	65	New York	Candidate D	Female
Grace Miller	20	New York	Candidate B	Male
Carol Miller	29	New York	Candidate A	Male
Carol Williams	53	New York	Candidate D	Female
Judy Johnson	34	New York	Candidate E	Female
Alice Davis	42	New York	Candidate A	Male
Eve Smith	59	New York	Candidate B	Male
Alice Brown	22	New York	Candidate E	Female
Eve Miller	62	New York	Candidate E	Male
Heidi Taylor	38	New York	Candidate E	Male
Alice Miller	34	New York	Candidate C	Male
Judy Miller	52	New York	Candidate C	Female
Grace Johnson	58	New York	Candidate D	Female
Ivan Johnson	49	New York	Candidate B	Male
Frank Brown	22	New York	Candidate D	Male
Carol Wilson	64	New York	Candidate C	Male
Dave Jones	30	New York	Candidate C	Male
Carol Brown	39	New York	Candidate D	Male
Bob Davis	60	New York	Candidate D	Female
Frank Wilson	32	New York	Candidate E	Male
Frank Williams	23	New York	Candidate B	Male
Frank Moore	47	New York	Candidate E	Male
Frank Taylor	21	New York	Candidate A	Male
Eve Miller	33	New York	Candidate E	Male
Grace Johnson	39	New York	Candidate E	Female
Bob Jones	34	New York	Candidate C	Female
Carol Davis	63	New York	Candidate D	Male
Eve Brown	36	New York	Candidate A	Male
Heidi Jones	59	New York	Candidate B	Male
Judy Moore	48	New York	Candidate A	Female
Heidi Smith	24	New York	Candidate C	Female
Alice Smith	52	New York	Candidate B	Male
Grace Johnson	19	New York	Candidate D	Male
Carol Jones	49	New York	Candidate D	Female
Eve Davis	51	New York	Candidate E	Male
Judy Moore	66	New York	Candidate D	Male
Grace Miller	23	New York	Candidate A	Male
Grace Johnson	50	New York	Candidate E	Female
Alice Jones	36	New York	Candidate E	Female
Frank Smith	65	New York	Candidate A	Male
Heidi Jones	24	New York	Candidate E	Male
Alice Wilson	64	New York	Candidate C	Female
Eve Johnson	24	New York	Candidate A	Female
Dave Davis	67	New York	Candidate A	Female
Grace Wilson	59	New York	Candidate D	Male
Grace Smith	57	New York	Candidate B	Female
Ivan Taylor	63	New York	Candidate D	Male
Frank Jones	62	New York	Candidate C	Male
Carol Miller	47	New York	Candidate B	Male
Bob Williams	45	New York	Candidate C	Male
Frank Davis	55	New York	Candidate B	Female
Heidi Williams	18	New York	Candidate C	Male
Grace Jones	30	New York	Candidate D	Male
Alice Williams	64	New York	Candidate B	Male
Bob Taylor	68	New York	Candidate A	Female
Heidi Johnson	59	New York	Candidate C	Male
Judy Taylor	62	New York	Candidate B	Male
Judy Miller	52	New York	Candidate C	Male
Bob Johnson	18	New York	Candidate B	Male
Carol Smith	39	New York	Candidate A	Female
Eve Williams	42	New York	Candidate D	Female
Heidi Brown	22	New York	Candidate A	Male
Heidi Davis	40	New York	Candidate B	Female
Alice Taylor	18	New York	Candidate B	Female
Carol Johnson	61	New York	Candidate B	Male
Carol Miller	30	New York	Candidate E	Male
Ivan Williams	66	New York	Candidate B	Female
Frank Moore	66	New York	Candidate E	Female
Heidi Davis	50	New York	Candidate C	Female
Grace Wilson	41	New York	Candidate B	Male
Bob Moore	31	New York	Candidate C	Male
Alice Jones	52	New York	Candidate C	Female
Carol Moore	61	New York	Candidate C	Male
Ivan Miller	60	New York	Candidate B	Male
Carol Taylor	27	New York	Candidate E	Male
Ivan Johnson	35	New York	Candidate A	Female
Bob Williams	65	New York	Candidate A	Female
Judy Davis	57	New York	Candidate D	Female
Dave Moore	64	New York	Candidate B	Female
Ivan Wilson	51	New York	Candidate B	Female
Alice Wilson	33	New York	Candidate D	Female
Alice Williams	41	New York	Candidate B	Female
Bob Moore	28	New York	Candidate D	Male
Ivan Taylor	54	New York	Candidate C	Male
Ivan Moore	47	New York	Candidate B	Female
Bob Wilson	68	New York	Candidate A	Male
Grace Williams	19	New York	Candidate C	Male
Dave Taylor	52	New York	Candidate B	Female
Carol Davis	33	New York	Candidate C	Male
Frank Moore	37	New York	Candidate D	Male
Judy Davis	42	New York	Candidate D	Male
Carol Johnson	62	New York	Candidate B	Male
Eve Miller	34	New York	Candidate C	Male
Carol Miller	53	New York	Candidate D	Male
Judy Brown	43	New York	Candidate A	Male
Bob Moore	47	New York	Candidate D	Female
Carol Wilson	36	New York	Candidate C	Male
Grace Wilson	41	New York	Candidate D	Male
Heidi Miller	32	New York	Candidate D	Female
Dave Jones	25	New York	Candidate C	Female
Ivan Wilson	47	New York	Candidate E	Female
Bob Smith	57	New York	Candidate C	Male
Carol Davis	32	New York	Candidate A	Female
Judy Moore	44	New York	Candidate B	Male
Frank Jones	21	New York	Candidate D	Female
Eve Miller	36	New York	Candidate C	Female
Carol Jones	35	New York	Candidate C	Female
Heidi Johnson	65	New York	Candidate E	Male
Heidi Jones	59	New York	Candidate A	Male
Frank Wilson	56	New York	Candidate A	Male
Ivan Jones	61	New York	Candidate B	Male
Dave Johnson	31	New York	Candidate B	Male
Grace Wilson	55	New York	Candidate D	Male
Carol Smith	31	New York	Candidate C	Male
Ivan Wilson	57	New York	Candidate A	Female
Dave Brown	56	New York	Candidate D	Female
Judy Johnson	55	New York	Candidate C	Male
Alice Moore	22	New York	Candidate B	Male
Alice Smith	40	New York	Candidate A	Male
Heidi Taylor	27	New York	Candidate C	Female
Heidi Johnson	68	New York	Candidate E	Female
Dave Williams	35	New York	Candidate D	Male
Grace Miller	41	New York	Candidate A	Male
Judy Williams	39	New York	Candidate B	Female
Dave Taylor	64	New York	Candidate A	Female
Ivan Miller	58	New York	Candidate E	Male
Ivan Johnson	64	New York	Candidate A	Male
Eve Miller	43	New York	Candidate A	Male
Heidi Taylor	36	New York	Candidate E	Female
Eve Smith	53	New York	Candidate E	Male
Ivan Jones	60	New York	Candidate D	Male
Frank Taylor	56	New York	Candidate A	Male
Ivan Moore	33	New York	Candidate D	Male
Grace Miller	57	New York	Candidate A	Female
Bob Jones	39	New York	Candidate D	Female
Eve Johnson	50	New York	Candidate E	Female
Dave Williams	60	New York	Candidate C	Male
Heidi Taylor	24	New York	Candidate B	Male
Ivan Smith	22	New York	Candidate C	Male
Judy Taylor	32	New York	Candidate C	Male
Bob Miller	54	New York	Candidate A	Female
Heidi Davis	56	New York	Candidate C	Male
Judy Moore	20	New York	Candidate D	Female
Dave Miller	37	New York	Candidate D	Female
Carol Miller	38	New York	Candidate A	Male
Bob Moore	51	New York	Candidate C	Male
Judy Taylor	48	New York	Candidate C	Male
Judy Brown	66	New York	Candidate D	Male
Judy Moore	58	New York	Candidate E	Female
Dave Moore	27	New York	Candidate B	Female
Alice Davis	69	New York	Candidate E	Female
Heidi Wilson	47	New York	Candidate D	Male
Heidi Johnson	42	New York	Candidate B	Male
Judy Davis	46	New York	Candidate C	Male
Heidi Taylor	46	New York	Candidate C	Female
Grace Smith	63	New York	Candidate D	Female
Eve Smith	27	New York	Candidate B	Male
Judy Miller	62	New York	Candidate D	Male
Alice Taylor	64	New York	Candidate D	Female
Ivan Williams	40	New York	Candidate B	Female
Carol Brown	49	New York	Candidate E	Female
Bob Miller	21	New York	Candidate A	Male
Eve Smith	69	New York	Candidate A	Male
Bob Moore	57	New York	Candidate B	Female
Heidi Smith	28	New York	Candidate E	Male
Dave Williams	35	New York	Candidate A	Female
Grace Johnson	56	New York	Candidate D	Male
Ivan Jones	55	New York	Candidate C	Male
Heidi Jones	49	New York	Candidate A	Male
Ivan Taylor	61	New York	Candidate B	Female
Dave Moore	62	New York	Candidate C	Female
Dave Miller	31	New York	Candidate A	Female
Heidi Moore	23	New York	Candidate C	Male
Eve Moore	23	New York	Candidate C	Female
Carol Johnson	24	New York	Candidate C	Female
Heidi Williams	43	New York	Candidate A	Male
Grace Williams	55	New York	Candidate D	Male
Bob Wilson	26	New York	Candidate B	Male
Alice Williams	62	New York	Candidate A	Male
Carol Brown	67	New York	Candidate D	Female
Carol Miller	46	New York	Candidate B	Male
Frank Smith	51	New York	Candidate C	Female
Heidi Davis	65	New York	Candidate A	Male
Alice Davis	24	New York	Candidate C	Male
Judy Wilson	18	New York	Candidate E	Female
Bob Johnson	36	New York	Candidate E	Male
Eve Taylor	67	New York	Candidate C	Male
Judy Moore	42	New York	Candidate C	Male
Dave Williams	25	New York	Candidate A	Male
Bob Wilson	27	New York	Candidate B	Female
Ivan Davis	26	New York	Candidate C	Female
Dave Johnson	62	New York	Candidate C	Female
Carol Brown	53	New York	Candidate B	Male
Heidi Smith	60	New York	Candidate D	Male
Dave Jones	20	New York	Candidate D	Male
Bob Taylor	49	New York	Candidate A	Female
Heidi Miller	35	New York	Candidate A	Female
Alice Brown	29	New York	Candidate E	Female
Grace Davis	65	New York	Candidate B	Female
Eve Brown	49	New York	Candidate E	Male
Bob Jones	40	New York	Candidate A	Female
Alice Davis	20	New York	Candidate C	Female
Frank Wilson	64	New York	Candidate B	Female
Dave Moore	42	New York	Candidate A	Female
Ivan Williams	37	New York	Candidate D	Female
Carol Brown	46	New York	Candidate C	Female
Dave Brown	34	New York	Candidate D	Male
Ivan Johnson	60	New York	Candidate D	Female
Eve Moore	50	New York	Candidate D	Male
Bob Johnson	44	New York	Candidate E	Male
Bob Brown	28	New York	Candidate A	Female
Grace Smith	39	New York	Candidate D	Male
Judy Williams	56	New York	Candidate D	Female
Alice Moore	47	New York	Candidate C	Male
Carol Moore	63	New York	Candidate E	Female
Heidi Wilson	50	New York	Candidate E	Female
Grace Johnson	19	New York	Candidate A	Female
Carol Wilson	22	New York	Candidate D	Male
Frank Jones	44	New York	Candidate A	Male
Bob Wilson	46	New York	Candidate E	Female
Bob Davis	51	New York	Candidate D	Female
Eve Brown	47	New York	Candidate B	Female
Dave Davis	63	New York	Candidate E	Male
Heidi Brown	23	New York	Candidate B	Male
Judy Miller	55	New York	Candidate E	Female
Dave Williams	30	New York	Candidate E	Female
Heidi Moore	53	New York	Candidate A	Male
Dave Johnson	34	New York	Candidate C	Female
Heidi Brown	18	New York	Candidate D	Male
Ivan Jones	62	New York	Candidate A	Female
Dave Moore	60	New York	Candidate E	Male
Eve Taylor	46	New York	Candidate C	Female
Ivan Jones	37	New York	Candidate B	Male
Alice Jones	39	New York	Candidate E	Female
Ivan Brown	44	New York	Candidate D	Male
Ivan Williams	60	New York	Candidate B	Male
Heidi Jones	59	New York	Candidate E	Male
Eve Taylor	64	New York	Candidate E	Female
Alice Jones	35	New York	Candidate B	Male
Eve Johnson	49	New York	Candidate B	Female
Frank Davis	35	New York	Candidate C	Female
Carol Miller	65	New York	Candidate D	Male
Bob Smith	21	New York	Candidate B	Male
Heidi Williams	35	New York	Candidate D	Female
Dave Williams	49	New York	Candidate E	Female
Alice Wilson	59	New York	Candidate E	Male
Eve Williams	41	New York	Candidate E	Male
Grace Taylor	24	New York	Candidate D	Female
Ivan Davis	23	New York	Candidate E	Male
Ivan Miller	50	New York	Candidate D	Female
Grace Davis	64	New York	Candidate E	Female
Judy Johnson	23	New York	Candidate A	Male
Frank Brown	23	New York	Candidate E	Male
Ivan Brown	18	New York	Candidate B	Female
Judy Taylor	34	New York	Candidate E	Female
Alice Wilson	51	New York	Candidate D	Female
Grace Davis	57	New York	Candidate D	Female
Grace Taylor	21	New York	Candidate D	Male
Grace Wilson	58	New York	Candidate E	Female
Ivan Williams	40	New York	Candidate E	Male
Eve Wilson	24	New York	Candidate C	Male
Heidi Moore	59	New York	Candidate C	Female
Bob Davis	27	New York	Candidate E	Female
Heidi Miller	47	New York	Candidate E	Female
Dave Smith	68	New York	Candidate A	Female
Carol Williams	31	New York	Candidate D	Female
Alice Johnson	67	New York	Candidate C	Male
Alice Wilson	61	New York	Candidate B	Female
Judy Jones	31	New York	Candidate B	Male
Grace Taylor	69	New York	Candidate B	Male
Grace Smith	41	New York	Candidate C	Female
Dave Miller	20	New York	Candidate C	Female
Carol Johnson	37	New York	Candidate E	Male
Heidi Wilson	56	New York	Candidate A	Male
Alice Moore	60	New York	Candidate E	Female
Alice Johnson	60	New York	Candidate E	Male
Bob Davis	65	New York	Candidate E	Male
Heidi Moore	23	New York	Candidate A	Male
Grace Miller	35	New York	Candidate E	Male
Grace Wilson	46	New York	Candidate C	Female
Alice Brown	67	New York	Candidate A	Female
Judy Moore	46	New York	Candidate B	Male
Grace Davis	36	New York	Candidate E	Female
Alice Wilson	18	New York	Candidate B	Male
Grace Jones	67	New York	Candidate C	Female
Heidi Williams	18	New York	Candidate A	Female
Heidi Johnson	54	New York	Candidate B	Male
Frank Wilson	46	New York	Candidate B	Male
Heidi Davis	50	New York	Candidate E	Male
Eve Taylor	28	New York	Candidate A	Male
Eve Moore	40	New York	Candidate C	Male
Bob Smith	51	New York	Candidate E	Female
Dave Smith	53	New York	Candidate C	Female
Carol Brown	56	New York	Candidate E	Female
Eve Davis	65	New York	Candidate D	Female
Ivan Miller	50	New York	Candidate E	Male
Bob Moore	67	New York	Candidate C	Male
Bob Jones	38	New York	Candidate B	Female
Frank Davis	32	New York	Candidate C	Female
Carol Miller	59	New York	Candidate B	Male
Eve Wilson	21	New York	Candidate D	Male
Ivan Brown	27	New York	Candidate A	Male
Dave Smith	32	New York	Candidate C	Male
Dave Taylor	54	New York	Candidate D	Female
Dave Jones	58	New York	Candidate A	Female
Frank Moore	29	New York	Candidate E	Male
Grace Williams	24	New York	Candidate B	Male
Ivan Jones	33	New York	Candidate D	Female
Eve Williams	53	New York	Candidate D	Female
Judy Williams	69	New York	Candidate B	Male
Ivan Jones	58	New York	Candidate A	Female
Alice Brown	57	New York	Candidate B	Male
Dave Jones	24	New York	Candidate D	Female
Heidi Brown	52	New York	Candidate B	Male
Grace Williams	59	New York	Candidate D	Male
Heidi Williams	30	New York	Candidate C	Male
Ivan Jones	21	New York	Candidate B	Female
Frank Smith	50	New York	Candidate D	Male
Carol Taylor	55	New York	Candidate B	Male
Grace Williams	28	New York	Candidate D	Male
Judy Jones	55	New York	Candidate C	Male
Ivan Smith	62	New York	Candidate A	Male
Bob Taylor	63	New York	Candidate B	Male
Ivan Taylor	58	New York	Candidate B	Female
Judy Smith	20	New York	Candidate A	Female
Frank Jones	64	New York	Candidate B	Male
Frank Johnson	33	New York	Candidate A	Male
Carol Brown	64	New York	Candidate B	Male
Alice Davis	41	New York	Candidate C	Male
Bob Miller	21	New York	Candidate A	Female
Ivan Williams	28	New York	Candidate A	Female
Judy Miller	50	New York	Candidate B	Male
Judy Brown	29	New York	Candidate B	Female
Alice Smith	56	New York	Candidate E	Female
Ivan Wilson	48	New York	Candidate D	Female
Bob Williams	37	New York	Candidate D	Female
Judy Jones	66	New York	Candidate A	Male
Judy Smith	48	New York	Candidate D	Male
Alice Moore	20	New York	Candidate B	Female
Ivan Davis	52	New York	Candidate C	Female
Eve Taylor	51	New York	Candidate A	Male
Heidi Smith	45	New York	Candidate C	Female
Dave Davis	47	New York	Candidate E	Male
Judy Miller	39	New York	Candidate E	Male
Alice Davis	29	New York	Candidate D	Male
Grace Wilson	41	New York	Candidate A	Female
Ivan Taylor	18	New York	Candidate D	Female
Alice Brown	20	New York	Candidate A	Female
Bob Williams	35	New York	Candidate E	Male
Carol Taylor	60	New York	Candidate B	Male
Dave Jones	48	New York	Candidate B	Female
Eve Davis	38	New York	Candidate D	Male
Frank Williams	55	New York	Candidate D	Male
Carol Miller	36	New York	Candidate A	Female
Frank Wilson	58	New York	Candidate D	Male
Eve Miller	23	New York	Candidate A	Male
Frank Miller	26	New York	Candidate E	Female
Judy Moore	59	New York	Candidate E	Female
Dave Johnson	31	New York	Candidate A	Male
Frank Davis	43	New York	Candidate E	Male
Bob Moore	68	New York	Candidate C	Female
Grace Davis	44	New York	Candidate B	Female
Judy Taylor	18	New York	Candidate D	Male
Alice Davis	58	New York	Candidate A	Female
Alice Williams	50	New York	Candidate B	Male
Grace Davis	64	New York	Candidate A	Female
Judy Moore	33	New York	Candidate D	Female
Heidi Jones	33	New York	Candidate E	Male
Ivan Jones	50	New York	Candidate E	Male
Judy Brown	22	New York	Candidate B	Male
Dave Wilson	56	New York	Candidate E	Female
Bob Williams	55	New York	Candidate E	Male
Dave Smith	29	New York	Candidate A	Male
Bob Moore	43	New York	Candidate C	Male
Alice Taylor	60	New York	Candidate B	Male
Judy Miller	40	New York	Candidate E	Male
Eve Wilson	43	New York	Candidate A	Male
Grace Moore	69	New York	Candidate B	Male
Dave Jones	57	New York	Candidate C	Male
Heidi Moore	38	New York	Candidate E	Female
Alice Taylor	68	New York	Candidate D	Male
Grace Miller	24	New York	Candidate C	Female
Bob Johnson	49	New York	Candidate C	Male
Frank Williams	51	New York	Candidate B	Female
Alice Miller	43	New York	Candidate C	Female
Ivan Wilson	62	New York	Candidate A	Female
Eve Jones	61	New York	Candidate C	Male
Alice Miller	55	New York	Candidate A	Female
Frank Wilson	37	New York	Candidate A	Male
